Id,ValorVencido,Sexo,EstadoCivil,DataNascimento,ValorPago
5060,"284,01",F,CASADO,1982-12-13 00:00:00,"284,01"
5061,"113,43",F,CASADO,1992-06-26 00:00:00,"113,43"
5062,"130,56",M,Outros,1987-06-24 00:00:00,"130,56"
5063,"122,14",F,Outros,1982-07-27 00:00:00,"122,14"
5064,"144,09",F,CASADO,1984-12-26 00:00:00,"144,09"
5065,"857,1",F,CASADO,1977-07-10 00:00:00,70
5066,"129,39",F,Outros,1984-04-26 00:00:00,"129,39"
5067,"95,8",M,CASADO,1988-06-06 00:00:00,"95,8"
5068,"130,78",F,Outros,1967-06-21 00:00:00,"130,78"
5069,"277,16",M,Outros,1988-07-04 00:00:00,"277,16"
5070,"169,33",M,CASADO,1989-07-28 00:00:00,"169,33"
5071,"50,65",M,SOLTEIRO,1987-09-29 00:00:00,"50,65"
5072,"89,69",F,Outros,1984-01-21 00:00:00,"89,69"
5073,"221,05",F,SOLTEIRO,1974-12-25 00:00:00,"221,05"
5074,"84,83",F,Outros,1982-06-23 00:00:00,"84,83"
5075,"676,04",F,SOLTEIRO,1953-01-10 00:00:00,50
5076,"133,04",M,Outros,1979-05-25 00:00:00,"133,04"
5077,"277,02",F,Outros,1957-08-31 00:00:00,"277,02"
5078,"1.047,5",F,SOLTEIRO,1973-05-06 00:00:00,50
5079,"618,74",F,SOLTEIRO,1994-11-16 00:00:00,"618,74"
5080,"74,06",F,Outros,1988-09-20 00:00:00,"74,06"
5081,"349,98",M,CASADO,1975-12-11 00:00:00,"349,98"
5082,"98,25",F,SOLTEIRO,1965-03-05 00:00:00,"98,25"
5083,"87,23",F,Outros,1993-06-08 00:00:00,"87,23"
5084,"237,06",M,CASADO,1995-12-16 00:00:00,"237,06"
5085,"2.341,5",M,SOLTEIRO,1965-07-29 00:00:00,200
5086,"54,47",M,Outros,1956-08-30 00:00:00,"54,47"
5087,"1.437,76",M,CASADO,1978-05-24 00:00:00,70
5088,"75,79",F,Outros,1982-03-02 00:00:00,"75,79"
5089,"58,2",F,CASADO,1994-06-05 00:00:00,"58,2"
5090,"171,57",F,Outros,1991-06-11 00:00:00,"171,57"
5091,"549,18",M,Outros,1983-03-12 00:00:00,275
5092,"173,44",F,Outros,1955-03-31 00:00:00,170
5093,"359,95",M,SOLTEIRO,1971-08-28 00:00:00,"359,95"
5094,"74,51",F,CASADO,1988-09-15 00:00:00,"74,51"
5095,"242,91",M,Outros,1972-05-07 00:00:00,"242,91"
5096,"336,5",M,CASADO,1965-10-10 00:00:00,60
5097,"252,95",M,CASADO,1955-09-01 00:00:00,50
5098,"196,28",M,Outros,1955-09-01 00:00:00,"196,28"
5099,"256,33",F,CASADO,1990-01-27 00:00:00,"256,33"
5100,"181,37",M,CASADO,1994-02-02 00:00:00,"181,37"
5101,"328,06",M,CASADO,1989-09-30 00:00:00,100
5102,"849,91",M,CASADO,1985-10-18 00:00:00,"849,91"
5103,"499,92",F,CASADO,1975-08-19 00:00:00,"499,92"
5104,"377,73",F,CASADO,1985-07-28 00:00:00,"377,73"
5105,"2.557,58",F,CASADO,1982-04-04 00:00:00,1.410
5106,"599,78",F,SOLTEIRO,1971-03-20 00:00:00,"599,78"
5107,"888,94",M,Outros,1985-07-30 00:00:00,"888,94"
5108,"722,01",M,CASADO,1991-01-03 00:00:00,"722,01"
5109,"799,8",M,CASADO,1992-03-01 00:00:00,"799,8"
5110,"153,59",F,CASADO,1990-12-22 00:00:00,"153,59"
5111,"499,96",M,SOLTEIRO,1961-09-11 00:00:00,"499,96"
5112,"59,98",F,CASADO,1989-08-18 00:00:00,"59,98"
5113,"607,86",F,CASADO,1990-03-22 00:00:00,"607,86"
5114,"549,95",F,CASADO,1986-01-16 00:00:00,"549,95"
5115,"699,96",F,CASADO,1996-11-09 00:00:00,"699,96"
5116,"750,98",M,CASADO,1996-12-18 00:00:00,"750,98"
5117,"1.931,18",F,CASADO,1951-12-27 00:00:00,"1.931,18"
5118,"481,68",M,CASADO,1987-12-14 00:00:00,"481,68"
5119,"687,35",M,CASADO,1992-03-06 00:00:00,100
5120,"431,25",M,CASADO,1995-02-08 00:00:00,"431,25"
5121,"450,1",M,CASADO,1995-08-22 00:00:00,"450,1"
5122,"121,47",M,Outros,1985-06-24 00:00:00,"121,47"
5123,"538,68",M,CASADO,1965-09-23 00:00:00,50
5124,"3.020,25",F,SOLTEIRO,1979-05-19 00:00:00,"3.020,25"
5125,"1.576,16",M,Outros,1979-03-25 00:00:00,50
5126,"540,38",F,SOLTEIRO,1988-06-07 00:00:00,50
5127,"215,82",M,Outros,1981-02-13 00:00:00,"215,82"
5128,"67,3",F,Outros,1985-06-15 00:00:00,"67,3"
5129,"50,68",F,Outros,1975-12-05 00:00:00,"50,68"
5130,"250,82",F,CASADO,1958-05-18 00:00:00,"250,82"
5131,"99,49",F,CASADO,1990-04-21 00:00:00,"99,49"
5132,"386,49",F,CASADO,1990-06-22 00:00:00,"386,49"
5133,"1.888,8",F,SOLTEIRO,1950-12-31 00:00:00,50
5134,"2.179,1",M,CASADO,1989-01-22 00:00:00,150
5135,"1.271,52",F,SOLTEIRO,1954-10-11 00:00:00,"1.271,52"
5136,"155,91",F,CASADO,1993-10-18 00:00:00,"155,91"
5137,"85,7",M,CASADO,1986-08-08 00:00:00,"85,7"
5138,"70,03",M,CASADO,1970-03-13 00:00:00,"70,03"
5139,"104,25",F,SOLTEIRO,1975-04-12 00:00:00,"104,25"
5140,"51,07",F,Outros,1967-12-07 00:00:00,"51,07"
5141,"255,78",F,CASADO,1984-10-28 00:00:00,"255,78"
5142,"977,36",F,SOLTEIRA,1992-09-22 00:00:00,50
5143,"195,84",M,CASADO,1996-10-09 00:00:00,"195,84"
5144,343,F,CASADO,1951-08-30 00:00:00,50
5145,"102,83",F,Outros,1986-07-11 00:00:00,"102,83"
5146,"180,06",F,CASADO,1972-01-04 00:00:00,"180,06"
5147,"141,36",F,SOLTEIRO,1960-03-17 00:00:00,"141,36"
5148,"114,05",F,CASADO,1992-09-09 00:00:00,"114,05"
5149,"80,77",F,Outros,1977-12-28 00:00:00,"80,77"
5150,"74,81",F,Outros,1984-08-02 00:00:00,"74,81"
5151,"298,83",F,SOLTEIRO,1982-12-05 00:00:00,"298,83"
5152,"108,51",M,Outros,1972-06-20 00:00:00,"108,51"
5153,"94,66",F,SOLTEIRO,1971-11-25 00:00:00,"94,66"
5154,"199,38",F,Outros,1982-02-08 00:00:00,"199,38"
5155,"510,26",F,SOLTEIRO,1977-01-25 00:00:00,50
5156,"56,73",F,SOLTEIRO,1978-09-20 00:00:00,"56,73"
5157,"90,33",F,CASADA,1970-09-06 00:00:00,"90,33"
5158,102,F,SOLTEIRO,1981-10-12 00:00:00,102
5159,"439,35",F,SOLTEIRO,1958-04-12 00:00:00,"439,35"
5160,"144,09",F,CASADO,1971-07-05 00:00:00,"144,09"
5161,"1.105,54",F,CASADO,1979-03-03 00:00:00,"1.105,54"
5162,"3.362,25",F,Outros,1954-11-17 00:00:00,300
5163,"227,14",F,SOLTEIRA,1994-01-07 00:00:00,"227,14"
5164,"224,37",F,Outros,1970-07-07 00:00:00,"74,79"
5165,"123,5",F,Outros,1958-02-03 00:00:00,"123,5"
5166,"292,62",F,SOLTEIRO,1961-06-07 00:00:00,"292,62"
5167,"78,04",F,CASADA,1996-02-08 00:00:00,"78,04"
5168,"362,95",F,CASADO,1995-01-21 00:00:00,"362,95"
5169,"834,76",F,CASADO,1992-05-12 00:00:00,200
5170,"72,14",M,Outros,1973-06-27 00:00:00,"72,14"
5171,"462,5",M,CASADO,1986-06-11 00:00:00,"462,5"
5172,"100,64",M,Outros,1989-08-18 00:00:00,"100,64"
5173,"128,84",F,Outros,1981-06-17 00:00:00,"128,84"
5174,"110,75",F,Outros,1970-01-23 00:00:00,"110,75"
5175,"279,2",F,Outros,1991-09-18 00:00:00,"279,2"
5176,"184,8",M,Outros,1990-11-05 00:00:00,"184,8"
5177,"361,72",M,CASADO,1992-06-11 00:00:00,"90,43"
5178,"118,55",F,CASADO,1993-02-16 00:00:00,"118,55"
5179,"164,4",F,CASADO,1993-03-26 00:00:00,"164,4"
5180,"517,36",M,CASADO,1983-07-18 00:00:00,100
5181,"50,97",M,CASADO,1993-10-09 00:00:00,"50,97"
5182,"45,69",F,CASADO,1992-11-13 00:00:00,"45,69"
5183,"142,06",F,Outros,1987-09-18 00:00:00,"142,06"
5184,"478,13",F,CASADO,1993-05-30 00:00:00,"478,13"
5185,"62,17",F,CASADO,1991-03-29 00:00:00,"62,17"
5186,"295,68",M,CASADO,1994-12-23 00:00:00,"295,68"
5187,"522,1",F,CASADO,1976-06-02 00:00:00,"55,25"
5188,190,F,CASADO,1995-07-12 00:00:00,190
5189,"288,86",M,CASADO,1996-02-27 00:00:00,"288,86"
5190,61,F,CASADO,1995-08-04 00:00:00,61
5191,"142,98",F,CASADO,1988-09-30 00:00:00,"142,98"
5192,"494,84",M,SOLTEIRO,1968-07-26 00:00:00,"494,84"
5193,"472,44",F,CASADO,1981-03-29 00:00:00,"472,43"
5194,"499,79",M,CASADO,1976-05-24 00:00:00,"499,79"
5195,"2.485,15",M,SOLTEIRO,1973-09-21 00:00:00,250
5196,"148,86",F,SOLTEIRO,1989-05-03 00:00:00,"148,86"
5197,"782,88",M,CASADO,1983-03-01 00:00:00,150
5198,"76,16",M,SOLTEIRO,1961-02-08 00:00:00,"76,16"
5199,"1.429,19",F,SOLTEIRO,1989-06-14 00:00:00,"1.429,19"
5200,"643,58",F,CASADO,1947-08-21 00:00:00,50
5201,"899,89",M,SOLTEIRO,1974-02-07 00:00:00,"899,89"
5202,"297,68",F,SOLTEIRO,1981-05-05 00:00:00,"297,68"
5203,"798,1",F,CASADO,1978-08-24 00:00:00,"798,1"
5204,"357,47",M,CASADO,1995-02-23 00:00:00,"357,47"
5205,"140,72",F,CASADO,1995-12-19 00:00:00,"140,72"
5206,"368,61",F,CASADO,1994-09-26 00:00:00,"368,61"
5207,"794,66",M,CASADO,1988-08-09 00:00:00,"794,66"
5208,313,F,CASADO,1986-06-24 00:00:00,313
5209,"150,16",M,CASADO,1984-12-04 00:00:00,"150,16"
5210,"191,1",M,SOLTEIRO,1980-10-13 00:00:00,"191,1"
5211,"132,34",M,CASADO,1991-10-24 00:00:00,"132,34"
5212,"365,34",F,Outros,1978-08-04 00:00:00,"365,34"
5213,"1.179,4",F,SOLTEIRO,1973-09-18 00:00:00,100
5214,"50,63",F,CASADO,1992-05-28 00:00:00,"50,63"
5215,"141,54",F,Outros,1977-08-20 00:00:00,"141,54"
5216,"3.135,2",M,SOLTEIRO,1957-06-24 00:00:00,50
5217,"136,26",M,Outros,1947-11-25 00:00:00,"136,26"
5218,"186,83",F,Outros,1994-09-29 00:00:00,"186,83"
5219,"59,98",F,Outros,1982-11-15 00:00:00,"59,98"
5220,"207,67",F,SOLTEIRO,1952-09-28 00:00:00,"207,67"
5221,"131,82",F,CASADO,1981-03-05 00:00:00,"131,82"
5222,"78,05",F,Outros,1978-12-31 00:00:00,"78,05"
5223,"386,74",M,Outros,1985-02-08 00:00:00,"386,74"
5224,"202,85",F,Outros,1977-11-02 00:00:00,"202,85"
5225,"151,18",M,SOLTEIRO,1983-05-03 00:00:00,"151,18"
5226,"2.500,72",F,SOLTEIRO,1980-05-23 00:00:00,100
5227,"87,94",F,CASADO,1990-12-22 00:00:00,"87,94"
5228,"202,35",F,CASADO,1989-12-08 00:00:00,"202,35"
5229,"1.598,5",M,SOLTEIRO,1968-11-28 00:00:00,100
5230,"228,27",F,Outros,1981-08-01 00:00:00,"228,27"
5231,"299,76",F,SOLTEIRO,1978-10-15 00:00:00,"299,76"
5232,"267,29",F,Outros,1980-10-05 00:00:00,50
5233,"1.147,48",F,SOLTEIRO,1972-04-05 00:00:00,100
5234,"704,7",M,CASADO,1993-07-17 00:00:00,"70,47"
5235,"63,01",M,Outros,1980-08-13 00:00:00,"63,01"
5236,"432,08",F,SOLTEIRO,1977-12-08 00:00:00,50
5237,"219,44",M,SOLTEIRO,1976-10-21 00:00:00,"219,44"
5238,"97,92",M,Outros,1982-05-22 00:00:00,"97,92"
5239,"600,69",F,CASADO,1994-08-11 00:00:00,"600,69"
5240,"284,17",F,Outros,1995-06-10 00:00:00,"284,17"
5241,"56,75",M,SOLTEIRO,1985-04-07 00:00:00,"56,75"
5242,"263,25",M,Outros,1984-07-10 00:00:00,"263,25"
5243,"219,28",M,Outros,1992-02-23 00:00:00,"219,28"
5244,64,F,CASADO,1991-11-08 00:00:00,64
5245,"121,94",F,SOLTEIRO,1988-06-29 00:00:00,"121,94"
5246,"224,72",F,SOLTEIRO,1970-08-02 00:00:00,"224,72"
5247,"164,94",M,CASADO,1971-10-11 00:00:00,"164,94"
5248,"125,18",M,Outros,1976-06-07 00:00:00,"125,18"
5249,"66,97",M,Outros,1976-06-07 00:00:00,"66,97"
5250,"190,26",F,CASADO,1988-08-06 00:00:00,"190,26"
5251,"97,69",F,Outros,1977-07-19 00:00:00,"97,69"
5252,"50,27",F,SOLTEIRO,1986-03-16 00:00:00,"50,27"
5253,"745,16",F,SOLTEIRO,1970-06-14 00:00:00,50
5254,"53,21",M,CASADO,1984-01-13 00:00:00,"53,21"
5255,"171,59",F,CASADO,1985-10-14 00:00:00,"171,59"
5256,"140,68",F,SOLTEIRA,1968-12-14 00:00:00,"140,68"
5257,"1.130,4",F,CASADO,1973-03-10 00:00:00,50
5258,"110,64",M,Outros,1984-04-20 00:00:00,"110,64"
5259,"91,42",F,CASADO,1990-07-12 00:00:00,"91,42"
5260,"171,64",F,Outros,1982-12-18 00:00:00,"171,64"
5261,"93,83",F,SOLTEIRO,1981-11-25 00:00:00,"93,83"
5262,"191,83",M,Outros,1962-07-14 00:00:00,"191,83"
5263,"129,57",F,Outros,1989-03-26 00:00:00,"129,57"
5264,"1.165,6",F,CASADO,1987-12-18 00:00:00,100
5265,"154,26",F,Outros,1977-09-30 00:00:00,"154,26"
5266,"144,09",F,CASADO,1989-04-27 00:00:00,"144,09"
5267,"269,5",M,CASADO,1991-03-23 00:00:00,"269,5"
5268,"441,92",M,Outros,1972-11-07 00:00:00,"441,92"
5269,"132,49",F,Outros,1963-03-16 00:00:00,"132,49"
5270,"71,26",F,CASADO,1990-11-02 00:00:00,"71,26"
5271,"4.026,24",F,SOLTEIRO,1948-02-14 00:00:00,150
5272,"70,62",F,Outros,1978-09-20 00:00:00,"70,62"
5273,"130,65",F,Outros,1982-06-16 00:00:00,"130,65"
5274,"159,94",M,Outros,1983-08-01 00:00:00,"159,94"
5275,"76,55",F,Outros,1982-03-11 00:00:00,"76,55"
5276,"52,11",M,Outros,1991-12-29 00:00:00,"52,11"
5277,"224,84",F,CASADO,1991-03-09 00:00:00,"224,84"
5278,"150,39",F,Outros,1968-03-02 00:00:00,"150,39"
5279,"104,06",F,Outros,1984-09-24 00:00:00,"104,06"
5280,"128,62",M,Outros,1975-04-04 00:00:00,"128,62"
5281,"101,29",F,Outros,1978-12-11 00:00:00,"101,29"
5282,"152,53",M,CASADO,1974-12-23 00:00:00,"152,53"
5283,"137,23",F,Outros,1975-05-04 00:00:00,"137,23"
5284,"70,35",F,Outros,1968-07-26 00:00:00,"70,35"
5285,"156,25",F,CASADO,1979-05-10 00:00:00,"156,25"
5286,"73,65",F,Outros,1983-01-21 00:00:00,"73,65"
5287,"323,79",F,SOLTEIRO,1987-10-01 00:00:00,"323,79"
5288,"127,58",M,Outros,1987-10-08 00:00:00,"127,58"
5289,"252,38",F,Outros,1979-06-19 00:00:00,"252,38"
5290,"3.112,2",F,CASADO,1990-04-26 00:00:00,350
5291,"323,9",F,Outros,1984-10-31 00:00:00,"323,9"
5292,"120,82",F,Outros,1992-08-06 00:00:00,"120,82"
5293,"94,67",F,Outros,1971-08-02 00:00:00,"94,67"
5294,"251,39",M,CASADO,1992-04-13 00:00:00,"251,39"
5295,"54,42",F,SOLTEIRO,1972-03-06 00:00:00,"54,42"
5296,"161,76",F,CASADO,1984-03-12 00:00:00,"161,76"
5297,"443,39",M,CASADO,1985-06-23 00:00:00,"443,39"
5298,"736,74",F,CASADO,1983-10-09 00:00:00,"736,74"
5299,"996,85",F,CASADO,1985-05-16 00:00:00,"996,85"
5300,"499,95",F,CASADO,1995-01-26 00:00:00,"499,95"
5301,"324,03",F,CASADO,1956-07-10 00:00:00,"324,03"
5302,"499,79",M,SOLTEIRO,1965-02-17 00:00:00,"499,79"
5303,"503,3",F,CASADO,1986-02-19 00:00:00,"503,3"
5304,"651,02",M,SOLTEIRO,1971-05-09 00:00:00,50
5305,"38,35",F,CASADO,1985-11-28 00:00:00,"38,35"
5306,"482,17",F,CASADO,1993-01-05 00:00:00,"482,17"
5307,"625,32",M,Outros,1986-01-07 00:00:00,150
5308,"317,71",F,Outros,1987-08-25 00:00:00,"317,71"
5309,"601,76",F,Outros,1982-03-11 00:00:00,"601,76"
5310,"422,6",F,Outros,1988-09-17 00:00:00,"422,6"
5311,"613,58",F,SOLTEIRO,1987-10-01 00:00:00,50
5312,"549,83",M,SOLTEIRO,1959-09-09 00:00:00,"549,83"
5313,"1.110,88",F,SOLTEIRA,1991-04-15 00:00:00,"1.110,88"
5314,"70,72",F,CASADO,1982-04-16 00:00:00,"70,72"
5315,"1.489,64",F,CASADO,1976-07-04 00:00:00,50
5316,"289,36",M,CASADO,1993-09-23 00:00:00,"289,36"
5317,"144,75",M,SOLTEIRO,1972-09-26 00:00:00,"144,75"
5318,"464,04",F,SOLTEIRO,1978-05-01 00:00:00,200
5319,"209,76",M,CASADO,1991-06-07 00:00:00,"209,76"
5320,"1.215,68",F,Outros,1986-12-28 00:00:00,200
5321,"61,89",F,Outros,1986-10-12 00:00:00,"61,89"
5322,"792,64",F,Outros,1983-07-26 00:00:00,100
5323,"87,54",F,SOLTEIRO,1961-08-27 00:00:00,"87,54"
5324,"99,21",F,Outros,1980-07-06 00:00:00,"99,21"
5325,"632,47",F,CASADA,1992-05-16 00:00:00,"632,47"
5326,"93,88",F,Outros,1987-03-27 00:00:00,"93,88"
5327,"355,52",M,SOLTEIRO,1959-12-10 00:00:00,"355,52"
5328,"42,29",M,CASADO,1991-06-19 00:00:00,"42,29"
5329,"169,6",F,SOLTEIRO,1992-05-10 00:00:00,"169,6"
5330,"219,75",M,CASADO,1983-04-04 00:00:00,"219,75"
5331,"258,39",M,CASADO,1993-01-13 00:00:00,"258,39"
5332,"283,03",M,CASADO,1973-08-15 00:00:00,"283,03"
5333,"58,87",M,CASADO,1994-12-02 00:00:00,"58,87"
5334,453,F,CASADO,1994-07-18 00:00:00,165
5335,"301,21",F,CASADO,1996-09-05 00:00:00,"301,21"
5336,"799,98",M,CASADO,1984-04-08 00:00:00,"799,98"
5337,"1.151,23",F,Outros,1989-03-17 00:00:00,"1.151,23"
5338,"1.318,96",F,CASADO,1990-11-13 00:00:00,"1.318,96"
5339,"4.600,22",M,CASADO,1952-01-20 00:00:00,"4.600,22"
5340,"999,83",M,Outros,1986-11-15 00:00:00,"999,83"
5341,"758,74",M,CASADO,1976-03-17 00:00:00,"758,74"
5342,"280,57",M,CASADO,1996-09-21 00:00:00,"280,57"
5343,"205,68",F,Outros,1960-07-12 00:00:00,"205,68"
5344,"146,15",F,Outros,1967-09-17 00:00:00,"146,15"
5345,"62,86",F,CASADO,1994-02-19 00:00:00,"62,86"
5346,"183,25",F,SOLTEIRO,1952-10-29 00:00:00,"183,25"
5347,"230,29",F,CASADO,1983-05-22 00:00:00,"230,29"
5348,"174,24",F,Outros,1983-04-03 00:00:00,"174,24"
5349,"206,69",F,Outros,1978-05-16 00:00:00,"206,69"
5350,"167,81",M,Outros,1979-04-01 00:00:00,"167,81"
5351,"1.933,19",M,SOLTEIRO,1975-03-14 00:00:00,350
5352,"151,37",F,CASADO,1993-08-29 00:00:00,"151,37"
5353,"106,49",F,Outros,1992-02-14 00:00:00,"106,49"
5354,"86,05",M,SOLTEIRA,1989-04-05 00:00:00,"86,05"
5355,"322,83",M,CASADO,1993-04-20 00:00:00,"322,83"
5356,"448,9",F,CASADO,1996-11-20 00:00:00,100
5357,"88,51",F,SOLTEIRA,1988-09-19 00:00:00,"88,51"
5358,"845,6",F,Outros,1967-06-02 00:00:00,100
5359,"54,59",F,CASADO,1962-01-01 00:00:00,"54,59"
5360,"95,46",F,CASADA,1986-09-21 00:00:00,"95,46"
5361,"124,49",M,Outros,1981-10-20 00:00:00,"124,49"
5362,"106,35",M,Outros,1971-08-07 00:00:00,"106,35"
5363,"202,13",F,Outros,1978-09-14 00:00:00,"202,13"
5364,"38,13",F,CASADO,1991-01-16 00:00:00,"38,13"
5365,"129,29",F,CASADO,1980-05-01 00:00:00,"129,29"
5366,"648,17",F,CASADO,1986-05-16 00:00:00,"648,17"
5367,1.022,M,SOLTEIRO,1967-01-06 00:00:00,50
5368,"95,85",M,Outros,1979-01-10 00:00:00,"95,85"
5369,"107,81",F,Outros,1958-12-16 00:00:00,"107,81"
5370,"153,83",F,Outros,1988-12-21 00:00:00,"153,83"
5371,"103,35",M,Outros,1989-04-03 00:00:00,"103,35"
5372,"183,59",M,Outros,1971-04-23 00:00:00,"183,59"
5373,"56,72",M,Outros,1973-11-25 00:00:00,"56,72"
5374,"63,52",M,Outros,1957-11-15 00:00:00,"63,52"
5375,"85,02",M,Outros,1954-06-08 00:00:00,85
5376,"1.163,32",F,Outros,1951-09-08 00:00:00,70
5377,"57,51",F,SOLTEIRO,1979-02-13 00:00:00,"57,51"
5378,"595,61",F,CASADO,1982-03-31 00:00:00,"595,61"
5379,"3.423,36",F,CASADA,1974-09-14 00:00:00,"142,64"
5380,"155,83",M,Outros,1979-11-01 00:00:00,"155,83"
5381,"95,93",M,Outros,1984-12-17 00:00:00,"95,93"
5382,"126,65",F,SOLTEIRO,1984-07-27 00:00:00,"126,65"
5383,"118,58",F,Outros,1978-09-05 00:00:00,"118,58"
5384,"364,56",F,CASADO,1995-11-27 00:00:00,"364,56"
5385,"168,22",F,CASADO,1989-02-03 00:00:00,"168,22"
5386,"133,59",F,CASADO,1983-01-01 00:00:00,"133,59"
5387,"2.115,77",F,CASADA,1994-09-18 00:00:00,50
5388,"96,42",F,SOLTEIRO,1981-08-20 00:00:00,"96,42"
5389,"558,5",F,CASADO,1971-11-09 00:00:00,100
5390,"180,28",F,SOLTEIRO,1981-04-30 00:00:00,"180,28"
5391,"62,89",F,Outros,1982-03-11 00:00:00,"62,89"
5392,"203,74",F,CASADO,1977-05-21 00:00:00,"203,74"
5393,"338,5",F,SOLTEIRA,1978-07-10 00:00:00,"338,5"
5394,"55,05",M,Outros,1970-06-16 00:00:00,"55,05"
5395,"89,95",F,Outros,1986-12-17 00:00:00,"89,95"
5396,"924,08",M,CASADO,1987-03-13 00:00:00,100
5397,"107,56",F,Outros,1970-12-29 00:00:00,"107,56"
5398,"73,47",F,Outros,1984-12-18 00:00:00,"73,47"
5399,"101,26",F,Outros,1991-05-30 00:00:00,"101,26"
5400,"105,95",F,Outros,1979-04-23 00:00:00,"105,95"
5401,"1.218,81",M,CASADO,1972-03-28 00:00:00,100
5402,"305,1",F,SOLTEIRO,1981-09-23 00:00:00,"305,1"
5403,"2.071,29",M,SOLTEIRO,1962-09-19 00:00:00,300
5404,"1.568,1",F,CASADO,1986-08-21 00:00:00,50
5405,"954,65",F,CASADO,1982-08-02 00:00:00,50
5406,"63,25",M,CASADO,1978-08-19 00:00:00,"63,25"
5407,"517,48",F,CASADO,1994-05-06 00:00:00,100
5408,"975,51",M,CASADO,1994-01-14 00:00:00,"975,51"
5409,"206,89",M,CASADO,1983-12-23 00:00:00,"206,89"
5410,"95,62",M,Outros,1971-01-08 00:00:00,"95,62"
5411,"286,44",F,SOLTEIRO,1964-02-26 00:00:00,"286,44"
5412,"1.536,01",M,CASADO,1991-10-27 00:00:00,"1.536,01"
5413,"139,66",M,CASADO,1976-05-05 00:00:00,"139,66"
5414,"220,19",M,Outros,1969-04-27 00:00:00,"220,19"
5415,"130,76",M,Outros,1978-10-24 00:00:00,"130,76"
5416,"1.312,72",M,SOLTEIRO,1976-01-15 00:00:00,200
5417,"151,31",F,CASADO,1993-05-03 00:00:00,"151,31"
5418,"520,38",F,Outros,1991-12-31 00:00:00,150
5419,"297,34",F,Outros,1992-03-14 00:00:00,"297,34"
5420,"57,15",F,CASADO,1992-02-08 00:00:00,"57,15"
5421,"282,62",M,CASADO,1993-08-24 00:00:00,"604,49"
5422,"60,89",M,Outros,1994-05-17 00:00:00,"60,89"
5423,"135,72",F,CASADO,1992-04-18 00:00:00,"135,72"
5424,"287,56",F,Outros,1995-10-27 00:00:00,"287,56"
5425,"242,05",M,Outros,1963-12-04 00:00:00,"242,05"
5426,"451,28",F,SOLTEIRO,1987-10-01 00:00:00,"451,28"
5427,"173,62",F,CASADO,1988-07-30 00:00:00,"173,62"
5428,"41,59",M,CASADO,1981-05-02 00:00:00,"41,59"
5429,"547,71",F,CASADO,1968-05-18 00:00:00,150
5430,"379,59",F,CASADO,1993-03-16 00:00:00,"379,59"
5431,"499,62",F,SOLTEIRA,1977-04-06 00:00:00,"499,62"
5432,"846,46",M,CASADO,1995-08-24 00:00:00,100
5433,"499,91",F,CASADO,1987-12-12 00:00:00,"499,91"
5434,"345,06",M,CASADO,1991-11-27 00:00:00,60
5435,"624,34",F,SOLTEIRO,1972-12-04 00:00:00,100
5436,"699,44",M,SOLTEIRO,1981-10-01 00:00:00,"699,44"
5437,"499,3",F,SOLTEIRA,1986-02-13 00:00:00,"499,3"
5438,"154,5",F,CASADO,1990-06-26 00:00:00,"154,5"
5439,"116,69",F,Outros,1994-08-23 00:00:00,"116,73"
5440,"228,48",F,CASADO,1968-08-01 00:00:00,"228,48"
5441,"72,09",F,CASADO,1994-06-29 00:00:00,"72,09"
5442,"94,35",M,Outros,1965-01-20 00:00:00,"94,35"
5443,"99,05",F,CASADO,1993-10-16 00:00:00,"99,05"
5444,"150,48",F,SOLTEIRO,1981-12-29 00:00:00,"150,48"
5445,"389,25",M,Outros,1989-07-12 00:00:00,"389,25"
5446,"131,51",F,CASADO,1993-04-20 00:00:00,"131,51"
5447,"197,95",F,Outros,1964-07-01 00:00:00,"197,95"
5448,"126,64",M,SOLTEIRO,1979-01-15 00:00:00,"126,64"
5449,"108,01",F,Outros,1956-02-08 00:00:00,"108,01"
5450,"516,04",F,CASADO,1993-01-05 00:00:00,"516,04"
5451,"112,25",M,CASADO,1989-11-01 00:00:00,"112,25"
5452,"947,2",F,CASADO,1968-09-18 00:00:00,100
5453,"859,31",M,CASADO,1965-07-14 00:00:00,80
5454,"2.331,28",M,SOLTEIRO,1982-04-28 00:00:00,100
5455,"82,98",F,Outros,1975-06-04 00:00:00,"82,98"
5456,"231,84",F,CASADO,1958-10-28 00:00:00,"231,84"
5457,"2.467,28",F,Outros,1980-10-18 00:00:00,50
5458,"189,85",M,Outros,1976-05-25 00:00:00,"189,85"
5459,"437,94",F,SOLTEIRO,1959-04-05 00:00:00,50
5460,"515,23",M,CASADO,1986-09-02 00:00:00,"515,23"
5461,"143,46",F,Outros,1990-01-17 00:00:00,"143,46"
5462,"75,71",F,Outros,1987-01-30 00:00:00,"75,71"
5463,"111,03",M,Outros,1976-04-17 00:00:00,"111,03"
5464,"297,13",F,CASADO,1988-08-31 00:00:00,"297,13"
5465,"4.415,28",F,SOLTEIRO,1971-08-28 00:00:00,"183,97"
5466,"169,46",F,Outros,1974-10-15 00:00:00,"169,46"
5467,"84,92",F,Outros,1989-03-21 00:00:00,"84,92"
5468,"52,33",F,Outros,1960-05-15 00:00:00,"52,33"
5469,"229,53",F,CASADO,1968-11-22 00:00:00,"229,53"
5470,"323,71",F,CASADO,1975-03-16 00:00:00,"323,71"
